,id,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
6769,6769,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.554326356,0.455453173,36.54784977,6731.61844
6770,6770,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.467905283,0.435620773,34.62976419,5867.99722
6771,6771,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.611725787,0.511413154,40.28237595,7071.83395
6772,6772,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.596036127,0.495006371,40.35118636,7897.9319
6773,6773,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.612633396,0.514873193,40.84238532,6013.40759
6774,6774,12.5,0.25,0.25,0.38,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.50476135,0.429376052,33.59602928,6830.96605
6775,6775,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.476054066,0.445717779,34.8499528,5503.09583
6776,6776,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.50476135,0.430358895,35.62231346,6771.67497
6777,6777,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.54054056,0.431201835,35.31400484,6543.97182
6778,6778,25.0,0.5,0.38,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.538125922,0.475184735,39.48432437,5347.51393
6779,6779,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.58704878,0.488112101,40.57450377,7107.60976
6780,6780,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.63346314,0.502062222,41.07457289,6870.34212
6781,6781,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.392540298,0.390310494,30.90686128,4068.35066
6782,6782,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.520180895,0.430080179,31.57755786,6979.32479
6783,6783,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.53434503,0.461801728,37.25124178,6836.60081
6784,6784,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.39936701,0.409987805,31.10924166,4340.82151
6785,6785,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.502842336,0.430358895,35.57209886,6277.16867
6786,6786,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.502842336,0.453028369,36.68258785,5429.68161
6787,6787,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.489723491,0.419851618,35.90984596,5919.43076
6788,6788,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.592156153,0.449195313,36.46634183,6836.39728
6789,6789,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.58337988,0.488005014,40.4613306,7270.31832
6790,6790,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.474162324,0.435620773,34.28480863,6328.89332
6791,6791,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.362183686,0.381078645,29.3286186,3626.36653
6792,6792,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.400444088,0.400102144,30.68026439,4694.60819
6793,6793,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.320417393,0.372179064,27.8743632,2988.05944
6794,6794,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.519184034,0.463020067,37.62889677,6187.95188
6795,6795,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.454725217,0.393339662,31.07883034,4865.39997
6796,6796,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.496019026,0.445484498,35.16668937,6292.42962
6797,6797,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.429210588,0.409976946,31.57410804,4580.393
6798,6798,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.424574228,0.439040667,31.44841986,4418.44126
6799,6799,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.567958657,0.481173502,39.64669117,6808.26361
6800,6800,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.500058984,0.444139023,35.50033008,6515.26145
6801,6801,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.578889093,0.486816771,39.09961353,7675.96352
6802,6802,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.394441163,0.402226397,31.13021301,3941.25512
6803,6803,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.390063566,0.409976946,30.87322424,4010.55215
6804,6804,12.5,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.617635584,0.513208594,43.63998621,8263.28974
6805,6805,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.463187081,0.426376524,33.12546719,6948.2288
6806,6806,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.621810512,0.511053454,43.24204733,8263.28974
6807,6807,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.488876344,0.445474763,35.59821657,5449.4212
6808,6808,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.450593944,0.420400914,31.92881551,4867.94772
6809,6809,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.603524723,0.50020424,42.93452098,7557.46014
6810,6810,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.467905283,0.416802269,33.76469664,5632.45917
6811,6811,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.325920891,0.372238285,28.80786754,3276.36206
6812,6812,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.542170237,0.472979714,37.33160636,6643.9019
6813,6813,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.384610827,0.386415506,29.94364365,3720.71159
6814,6814,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.46274257,0.43226586,33.44212024,5333.87334
6815,6815,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.527591617,0.431072001,35.55511529,6327.00807
6816,6816,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.450822025,0.40166998,32.68039834,4737.63925
6817,6817,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.545094508,0.46389552,34.79781929,5514.66748
6818,6818,20.0,6.64,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.572046486,0.476836137,40.54582317,7080.04004
6819,6819,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.565324698,0.486368192,39.4849869,6757.07366
6820,6820,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.561296524,0.46618285,39.20306912,6735.24371
6821,6821,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.456503309,0.464639165,32.46088718,5498.43844
6822,6822,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.473249032,0.433844688,34.70241183,5042.64034
6823,6823,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.509560238,0.429376052,35.73169085,6392.35667
6824,6824,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.530112463,0.463020067,37.02918026,7293.53617
6825,6825,12.5,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.622622866,0.513208594,43.55016374,8284.85461
6826,6826,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.552129108,0.471650366,38.57716666,6757.07366
6827,6827,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.425634435,0.417545412,32.6656798,4580.393
6828,6828,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.489823352,0.424609234,34.97653895,5552.72387
6829,6829,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.615611893,0.510575061,43.65957738,8007.20621
6830,6830,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.391627198,0.393781726,30.27510191,4179.18592
6831,6831,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.508675267,0.453994528,36.69768447,6409.14001
6832,6832,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.489823352,0.439040667,34.8789274,5739.68029
6833,6833,25.0,0.5,0.38,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.564981991,0.488527456,40.37019338,6821.8081
6834,6834,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.592156153,0.486931048,40.63849594,7884.56772
6835,6835,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.450102564,0.416537797,33.33119375,5455.11891
6836,6836,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.534126224,0.467723959,38.8469565,6731.61844
6837,6837,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.427005551,0.417947008,32.68039834,4802.6043
6838,6838,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.531891546,0.455065287,37.53578671,8605.19995
6839,6839,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.403217329,0.409260571,31.11060535,4705.62653
6840,6840,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.410253857,0.408851197,31.6656798,4418.44126
6841,6841,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.55235942,0.471650366,38.38301202,5498.43844
6842,6842,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.578556842,0.486816771,40.36001849,7064.16978
6843,6843,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.455795758,0.404358198,32.31099546,5333.97357
6844,6844,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.424778393,0.409033913,31.57410804,4433.53697
6845,6845,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.582848693,0.487056813,40.37019338,7236.09025
6846,6846,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.395911623,0.398116316,31.77298278,4201.43596
6847,6847,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.496636394,0.41985155,34.02922281,5920.48718
6848,6848,25.0,0.75,0.25,0.38,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.397278517,0.409438226,30.59699446,4079.91244
6849,6849,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.564981991,0.466474508,39.09961353,6696.23571
6850,6850,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.463187081,0.433693695,35.38461174,5018.45303
6851,6851,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.557376524,0.45826996,38.77478764,7183.10038
6852,6852,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.532704207,0.46935993,37.69400303,5291.89688
6853,6853,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.477214901,0.436865942,34.7014352,5178.27031
6854,6854,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.429580755,0.402105764,31.78135831,4546.78674
6855,6855,25.0,0.5,0.38,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.596551315,0.497916665,41.71941614,6880.7759
6856,6856,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.546003143,0.471592749,38.72243878,6920.08427
6857,6857,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.525063322,0.45386752,36.68258785,6235.45278
6858,6858,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.468832886,0.436777234,34.87061011,5199.79211
6859,6859,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.590337413,0.496548991,41.35738644,7425.75194
6860,6860,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.561190143,0.472521274,38.69800786,6752.17704
6861,6861,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.463039338,0.431201835,34.66515546,5305.74363
6862,6862,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.432911682,0.392787396,31.10253472,4947.60566
6863,6863,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.392583006,0.395435754,31.0382623,4282.70063
6864,6864,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.52661476,0.463759475,37.80745277,6942.3963
6865,6865,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.566319234,0.45826996,39.38136072,6370.89887
6866,6866,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.572046486,0.48651762,41.94865711,7174.6649
6867,6867,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.566413581,0.482227496,40.22738685,7150.9817
6868,6868,25.0,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.38338621,0.375616334,29.83315835,3900.34404
6869,6869,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.517721232,0.456752669,36.2542016,6998.37875
6870,6870,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.480072982,0.424728104,34.3177098,5535.05665
6871,6871,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.530916639,0.463982188,45.61979691,7455.41638
6872,6872,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.578114733,0.485218942,41.3159122,7198.42285
6873,6873,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.489823352,0.446434723,35.71826335,5729.71505
6874,6874,12.5,0.25,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.542170237,0.460895865,37.96058614,6198.06496
6875,6875,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.571708025,0.471249919,39.11988062,6060.64149
6876,6876,25.0,0.5,0.38,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.460126356,0.409760795,32.60317761,5330.63134
6877,6877,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.408831175,0.395435754,31.88184658,4068.35066
6878,6878,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.593049003,0.492641907,36.16604354,6942.3963
6879,6879,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.638787728,0.504056677,42.3126693,8086.38881
6880,6880,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.489635345,0.41827206,34.18362679,5674.02852
6881,6881,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.449877074,0.402182926,31.92972077,5009.96222
6882,6882,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.377011619,0.388525442,28.87351382,3385.148
6883,6883,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.489083314,0.417908804,34.76957798,5428.10602
6884,6884,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.566319234,0.416802269,36.97636061,6279.3385
6885,6885,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.553729922,0.471125278,38.05729766,7738.88171
6886,6886,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.508275418,0.453028369,36.54784977,8413.65966
6887,6887,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.509158377,0.452143551,36.81018683,6771.72291
6888,6888,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.566319234,0.460180133,39.20306912,6708.24129
6889,6889,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.376670148,0.388167887,28.46200492,3385.148
6890,6890,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.578887446,0.488638858,39.98873363,7706.88137
6891,6891,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.627442488,0.519045161,44.39094402,8254.12654
6892,6892,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.495479339,0.448400516,35.92331365,5946.05226
6893,6893,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.508296527,0.45370258,36.57388769,6301.03442
6894,6894,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.635315515,0.503663416,43.93700206,8284.85461
6895,6895,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.53255682,0.463558518,39.33656697,7557.46014
6896,6896,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.466974086,0.391524096,31.66559817,4865.39997
6897,6897,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.455340281,0.417545412,32.28899894,5605.221
6898,6898,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.583378727,0.488568502,40.57450377,7443.62446
6899,6899,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.483805569,0.442952601,35.72248781,5781.85965
6900,6900,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.320416393,0.376874346,30.9486359,3322.9462
6901,6901,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.387861179,0.377596581,29.83315835,2825.00374
6902,6902,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.540978199,0.467723959,38.23966787,6808.26361
6903,6903,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.532482559,0.465896154,41.2557857,7340.46077
6904,6904,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.58337988,0.488176027,40.86547798,7554.4683
6905,6905,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.392583006,0.401162763,30.73453761,4232.76231
6906,6906,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.469925759,0.432722017,34.15934595,5597.02216
6907,6907,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.425493214,0.418732102,32.81456057,4575.76991
6908,6908,25.0,0.5,0.38,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.387351145,0.380185034,29.28433587,4016.3616
6909,6909,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.502074433,0.429710486,37.52274536,6992.82314
6910,6910,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.482854142,0.435764199,34.73999168,5791.45673
6911,6911,12.5,0.25,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.531891546,0.462760521,38.65527495,6754.44894
6912,6912,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.571708025,0.442111609,39.91734321,7152.13259
6913,6913,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.566319234,0.46389552,41.36318078,7637.63338
6914,6914,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.621749749,0.511053454,43.28624094,8064.73881
6915,6915,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.432419853,0.394168935,32.6584962,4975.88538
6916,6916,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.498793068,0.430330293,35.34533175,6157.05484
6917,6917,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.532704207,0.446575791,36.31114278,6869.7776
6918,6918,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.532482559,0.465680233,38.65350945,6614.21931
6919,6919,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.610860604,0.506024348,42.40950749,6320.23893
6920,6920,12.5,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.532227877,0.464066853,37.62396561,6412.47345
6921,6921,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.635315515,0.5251356,43.93700206,8104.93497
6922,6922,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.496636394,0.442111609,35.48354994,6409.14001
6923,6923,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.538125922,0.463064582,38.17659701,7479.93417
6924,6924,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.620391949,0.520974303,43.40341704,8104.93497
6925,6925,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.578114733,0.485218942,40.23598632,7181.42522
6926,6926,12.5,0.25,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.575237945,0.481173502,39.64669117,7706.88137
6927,6927,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.502842336,0.45246072,36.11395452,5449.4212
6928,6928,20.0,0.537,0.058,0.409,0.117,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.408797854,0.400247657,30.79125626,4079.91244
6929,6929,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.476202171,0.437922725,35.13495468,5720.72316
6930,6930,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.505120461,0.430253104,35.18441169,6368.84982
6931,6931,25.0,0.75,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.39936701,0.406618165,31.38338142,4350.42467
6932,6932,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.454937519,0.408088064,36.35683231,7206.90196
6933,6933,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.325920891,0.377596581,27.3454535,3049.39771
6934,6934,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.48180056,0.443504,35.39214139,5741.31418
6935,6935,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.52698696,0.438669933,36.2542016,6608.90751
6936,6936,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.597060641,0.490020262,40.0282126,7301.10622
6937,6937,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.449877074,0.398804938,31.80685608,7024.74836
