,id,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
14245,14245,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.463097152,0.42912225,33.79678871,6019.26248
13891,13891,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.407072571,0.409248903,31.70230081,4587.38557
5596,5596,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.564981991,0.461801728,41.85236256,6836.39728
2050,2050,12.5,0.25,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.566319234,0.463058596,37.75813832,6708.24129
11233,11233,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.482908968,0.439040667,34.26003436,5755.70016
7083,7083,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.641617746,0.517544673,45.718182,7555.17159
2160,2160,12.5,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.404617089,0.40248084,31.10161493,4225.96131
11953,11953,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.573428227,0.493257523,40.35778147,6475.89456
11194,11194,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.633144179,0.51715975,44.56159301,8174.46338
7034,7034,12.5,0.25,0.38,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.587319779,0.488005014,39.69681287,7457.50606
11401,11401,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.447040787,0.425457642,33.32452765,4945.79443
921,921,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.477832221,0.440375173,34.97131513,5455.11891
9178,9178,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.398218446,0.408088064,31.79765098,4387.74185
2490,2490,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.555328358,0.476149113,39.81661146,7028.6735
2294,2294,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.601161249,0.497978979,41.54582317,7301.10622
5181,5181,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.481328623,0.438612787,34.02922281,5529.06614
3737,3737,37.5,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.496019026,0.44549439,35.38461174,5862.80545
6514,6514,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.480707687,0.436459223,34.33849206,5399.86113
12474,12474,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.506793789,0.452027468,36.44734554,7565.10416
14811,14811,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.531583632,0.463561831,38.65527495,6754.44894
4080,4080,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.592798225,0.492641907,41.36494454,7536.09687
8158,8158,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.552129108,0.47767525,38.37855771,7690.1749
14386,14386,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.610329712,0.506024348,42.13008169,7903.51351
458,458,37.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.391598449,0.408159008,31.79765098,4057.55521
8102,8102,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.424778393,0.43491928,33.44145029,4162.76156
342,342,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.45826996,0.403204844,32.60317761,4560.22361
8813,8813,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.483249032,0.436345708,34.76957798,5199.79211
14206,14206,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.560709036,0.475184735,38.4173944,6543.97182
2605,2605,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.521119725,0.455614374,36.14878201,6299.22636
9479,9479,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.384610827,0.395893563,30.02172542,3948.98691
3512,3512,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.592798225,0.490020262,40.56148952,7560.20565
14462,14462,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.520592484,0.433195442,35.88512085,5645.14663
13890,13890,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.568853507,0.483047479,40.03764422,6400.02221
3822,3822,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.530709113,0.460796109,37.5842361,6274.93484
14319,14319,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.520180895,0.460285638,37.19103587,6150.84205
13481,13481,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.584016198,0.492641907,41.05919357,7804.62795
1831,1831,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.533196209,0.443192487,36.94898618,6595.45629
10136,10136,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.391627198,0.406618165,31.02327724,4228.81888
7436,7436,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.466279462,0.429452031,33.3406292,5005.32997
5669,5669,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.617635584,0.504526655,43.17615175,8104.93497
11187,11187,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.463097152,0.428118259,33.3532206,5305.74363
11435,11435,25.0,0.5,0.38,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.526501878,0.463561831,37.81761708,6514.63899
11628,11628,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.427005551,0.430113965,31.79765098,4320.87416
1041,1041,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.611725787,0.511834352,43.79905453,7924.51678
728,728,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.577201619,0.481173502,40.57450377,7357.3589
14044,14044,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.500183678,0.453001496,36.97636061,6125.69538
11921,11921,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.427978014,0.414710939,31.66522059,4010.55215
3899,3899,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.564794821,0.462462315,39.20306912,7443.62446
2397,2397,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.4693892,0.417908804,33.44938499,5403.69852
1779,1779,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.402838656,0.409989204,32.05729766,4200.97375
8400,8400,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.492759727,0.446575791,35.51753863,6281.91711
6927,6927,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.502842336,0.45246072,36.11395452,5449.4212
9237,9237,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.621376432,0.513721618,43.63998621,8652.04334
9152,9152,12.5,0.25,0.25,0.38,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.502106031,0.451546571,36.31114278,6093.31527
14783,14783,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.495003353,0.448400516,35.27931173,5154.97591
11493,11493,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.463187081,0.408088064,29.80324762,5663.06579
4102,4102,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.57967664,0.486201582,40.26540842,7041.38018
9238,9238,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.509933842,0.450021969,36.31114278,8284.85461
1624,1624,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.595065655,0.495912854,41.93725753,7380.6338
258,258,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.595065655,0.492693356,41.21921269,7080.04004
7212,7212,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.561190143,0.478135139,40.12609155,7557.46014
6110,6110,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.583378727,0.482859526,40.33534199,7555.17159
15237,15237,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.474162324,0.440298814,37.77154371,6058.64876
6813,6813,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.384610827,0.386415506,29.94364365,3720.71159
5163,5163,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.386011221,0.397661192,30.5255093,4068.35066
3668,3668,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.612633396,0.50404651,42.40950749,7616.70599
5647,5647,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.41545835,0.391617371,31.88184658,4740.01505
3369,3369,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.576589776,0.48651762,40.16166766,7369.68559
13086,13086,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.49368953,0.442193092,35.88512085,6182.75087
6255,6255,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.508104246,0.451905492,43.97470322,8562.37077
4994,4994,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.571708025,0.484307576,40.33534199,7884.56772
11421,11421,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.54054056,0.467219599,38.74276374,6986.80996
5905,5905,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.490016595,0.448972519,35.52053432,4905.49871
7687,7687,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.569935673,0.474776543,39.09688443,7162.43364
14839,14839,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.55235942,0.478135139,39.09961353,6072.83443
2559,2559,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.451103578,0.409033913,33.94201411,5602.02293
9677,9677,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.523276949,0.459101737,37.30376378,6098.11317
9291,9291,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.369603345,0.388145286,29.79344014,3804.61017
13933,13933,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.509158377,0.450886886,36.13019216,6236.70711
7134,7134,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.550864261,0.465065287,39.44864975,6958.17479
9743,9743,12.5,0.25,0.38,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.464368945,0.428118259,33.31223192,5403.69852
12597,12597,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.582848693,0.487056813,40.37019338,7028.6735
11831,11831,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.442693354,0.424380104,33.44212024,5395.33158
10210,10210,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.556715923,0.471665153,38.64163944,6239.53349
1885,1885,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.578889093,0.482859526,39.85898134,7172.43501
13702,13702,12.5,0.25,0.25,0.38,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.493693466,0.440375173,36.21076317,6443.2569
8491,8491,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.376670148,0.395502524,30.27497178,4278.76321
685,685,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.397461189,0.394915268,29.97539813,4323.93099
8484,8484,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.480707687,0.436345708,34.86353984,5711.85174
14758,14758,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.538604193,0.468493268,38.64034468,6735.24371
8499,8499,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.520587192,0.460285638,36.31159312,5498.46022
3820,3820,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.39936701,0.383377956,31.08154655,4340.82151
7357,7357,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.53434503,0.464165541,37.38218685,6591.78118
14106,14106,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.555558182,0.477778535,39.33777176,6663.00068
8359,8359,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.543972464,0.466640196,37.96058614,6397.35569
74,74,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.426173511,0.422918386,33.29902167,4926.27902
1993,1993,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.587319779,0.488638858,40.49456852,5750.88107
13094,13094,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.416271363,0.409907136,31.92881551,4350.42467
5756,5756,37.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.527591617,0.438026493,35.35665515,6543.97182
1263,1263,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.447040787,0.423053154,33.94201411,4813.45285
5994,5994,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.434546355,0.398116316,31.6972028,4334.84122
6018,6018,25.0,0.5,0.25,0.25,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.585434474,0.488568502,40.54582537,7434.34904
8322,8322,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.443419908,0.426678021,33.4416065,4850.03746
737,737,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.548724554,0.460322355,37.38218685,6412.47345
5236,5236,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.547743879,0.463020067,37.60167915,6752.01695
10624,10624,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.572046486,0.485989695,39.46947609,7136.98445
1031,1031,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.596599706,0.490467439,41.61500537,6731.71221
7404,7404,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.534251703,0.473660277,38.94515185,6306.55062
8890,8890,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.517993775,0.432754792,35.6972028,6306.55062
5784,5784,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.477961423,0.438630573,34.12272267,5330.36931
8165,8165,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.454381334,0.42782472,33.44747085,5388.50369
13446,13446,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.337022711,0.388819023,29.13659362,3804.61017
4659,4659,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.507541905,0.450786211,36.92483932,5942.42162
14453,14453,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.496176505,0.445238125,35.82485206,5946.15842
14527,14527,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.612974151,0.5145695,36.95787336,6394.07791
13968,13968,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.395893563,0.395893563,31.57755786,4245.28573
10777,10777,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.536899811,0.462760521,37.69400303,6493.25828
14413,14413,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.421448998,0.4002977,31.92881551,4200.97375
14953,14953,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.404225284,0.409976946,31.09005649,4336.10096
14652,14652,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.467905283,0.434693695,33.99420814,5535.05665
12096,12096,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.506987743,0.45230956,36.82658691,6097.44285
11387,11387,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.483671436,0.43491938,34.95797729,5178.27031
7740,7740,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.523276949,0.457945593,38.82636429,6347.56076
8009,8009,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.572611128,0.484771683,40.40291611,7219.76039
5512,5512,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.600340952,0.50020424,42.50852244,7660.88604
1892,1892,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.612633396,0.504877559,42.48753914,7895.0208
6540,6540,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.544066693,0.463759475,37.78228845,5643.36045
14525,14525,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.399193166,0.403310637,30.79561296,3822.98167
3778,3778,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.55195445,0.477126551,39.38136072,7267.28344
1223,1223,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.517723246,0.463275619,37.32322478,6374.4443
8847,8847,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.402838656,0.399983862,30.90686128,4336.10096
6060,6060,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.464368945,0.435620773,34.70788043,4745.46028
5961,5961,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.565239387,0.478666426,39.47518677,6880.7759
9070,9070,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.608930974,0.502062222,42.13008169,7267.28344
8196,8196,25.0,0.75,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.320417393,0.372179064,27.735098,2988.05944
9669,9669,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.645640994,0.513171554,40.57450377,7122.49056
5013,5013,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.509933842,0.442193092,35.92331365,5124.8549
421,421,25.0,0.5,0.25,0.5,0.63,77.4,46.8,65.6,55.8,27.0,45.8,16.0,0.26,0.467905283,0.436042539,34.7014352,4584.45355
7912,7912,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.354086468,0.388135964,29.37301155,3712.99786
4752,4752,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.463187081,0.413625114,34.8789274,5124.8549
5088,5088,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.454737417,0.402728888,31.06245643,5495.36535
10377,10377,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.474479717,0.435692713,34.89511705,5446.69747
4460,4460,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.529070993,0.460180133,37.33661143,6320.23893
2945,2945,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.43687052,0.423763672,33.29902167,4641.00151
1403,1403,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.583697575,0.488638858,40.65549833,7163.9441
8777,8777,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.565085745,0.472521274,40.55501911,7529.17505
9368,9368,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.371183688,0.395435754,30.54630597,3804.61017
5949,5949,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.521950271,0.457945593,37.03329756,6998.37875
4936,4936,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.581744319,0.489992416,40.45342047,7381.3794
7920,7920,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.521119725,0.451905492,36.82816896,6595.45629
3123,3123,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.500058984,0.444658692,38.38301202,6621.25081
1760,1760,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.575902218,0.480779062,39.33656697,7175.06898
3162,3162,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.621810512,0.511834352,43.97470322,7557.46014
9248,9248,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.442869304,0.407609786,31.87337972,4667.72494
12463,12463,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.506793789,0.454522205,36.82658691,6392.35667
1791,1791,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.451910565,0.409033913,32.79766623,5556.3746
1228,1228,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.607396172,0.501359058,43.33471751,8634.77583
12549,12549,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.39936701,0.403476889,30.79374092,4334.84122
4366,4366,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.476178181,0.417947008,36.81673726,8465.88563
14278,14278,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.521523421,0.451986086,36.3572405,5684.14351
5746,5746,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.542170237,0.462760521,37.78237359,6394.07791
7384,7384,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.493693466,0.447597174,35.84349356,5597.02216
14382,14382,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.426064568,0.420093742,32.81456057,4905.49871
3854,3854,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.551234401,0.471592749,36.01862394,6795.88187
9292,9292,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.462752296,0.426679269,33.23980604,5330.06203
4672,4672,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.362186419,0.388860282,30.79561296,3937.91539
6449,6449,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.43687052,0.415971082,32.21562101,4870.62537
6432,6432,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.424574228,0.412450296,31.88184658,4480.07
1085,1085,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.452394363,0.401162763,32.02764698,5732.24032
